Asset A,Asset B,t-score,p-value,1% CV,5% CV,10% CV,Hurst Exponent,Half-life,Times Crossing the Mean,Dummy Same Label,Dummy Same Sector
BIIB,ADBE,-4.150558490521384,0.004329302562577052,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22229579315344397,-466.83448925685144,23,0,0
ADBE,BRO,-3.571812446389775,0.026538515008957052,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21501859420906957,-586.0052593596191,19,0,0
ADBE,CHRW,-3.534568973300189,0.029451513250872408,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.219438794068235,-591.272733403479,19,0,0
CPB,ADBE,-3.911174762801057,0.009572778043328765,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21363824344618432,-523.7795968205725,15,0,0
CNC,ADBE,-4.299592311026781,0.0025641726446858095,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22227347343661677,-516.4801361414346,21,0,0
ADBE,CINF,-3.543781953058636,0.02870660350261887,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22244464158196434,-676.6288230258518,21,0,0
ADBE,KO,-3.4056426619285496,0.04172759800924939,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21143908515415433,-562.0104678274939,19,0,0
CTRA,ADBE,-3.8902669645528367,0.010230394059718845,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21582670336923476,-541.9337071259669,17,0,0
ADBE,DHR,-3.5469927203817027,0.02845081188549892,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22531589090702953,-1379.985046291822,17,0,0
ECL,ADBE,-3.3570919717030425,0.04734475291202783,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.207161969827041,-676.3318386706399,29,0,0
ADBE,ES,-3.366634371961901,0.046193874204699836,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2126251229282541,-502.3908631276719,25,0,0
ADBE,FDX,-3.3924417135235,0.04319692680070971,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21190938788269803,1333.2157151832328,19,0,0
FMC,ADBE,-3.506620808800233,0.03181296446585671,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21661587104449326,-586.0854858919397,25,0,0
FTV,ADBE,-4.367014678333017,0.0020085220960190443,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20406001177623367,-572.1960791368002,15,0,0
ADBE,FBHS,-3.6093829741354133,0.02385414984957262,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20750007200889423,-829.3525845107944,29,0,0
ADBE,GWW,-3.367256421942945,0.04611966197309689,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22490741765364644,148.83919066055162,18,0,0
HSIC,ADBE,-3.588023552573125,0.02534997502044789,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2106492572245513,-609.1709971044623,19,0,0
ADBE,HSY,-3.9070432924052168,0.009699644365117487,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21446156175301223,-529.732141127912,23,0,0
ADBE,MAS,-3.487365853336899,0.03353193275581624,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21285141547971845,-622.4363073303567,15,0,0
ADBE,MCD,-3.7321808743640017,0.01665095110123099,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2074271487845595,-633.3477858537422,33,0,0
ADBE,MDLZ,-4.024442998736099,0.006625482644945169,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21403537308229637,-546.5842397368435,15,0,0
NDSN,ADBE,-3.3383751539749036,0.04967096322263914,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23572893253403085,-704.8540689965506,23,0,0
ADBE,OTIS,-3.6154824276828745,0.023441240652985352,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21360729155190736,-610.3150462528478,27,0,0
ADBE,POOL,-3.5482532760890324,0.028350921733125797,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2536265202320029,196.65805253375623,29,0,0
PPL,ADBE,-3.814815527432671,0.012951693443863753,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21104278682819147,-564.6130817600722,17,0,0
ADBE,PG,-3.563952793724297,0.027131778417689625,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20912392627181575,-493.13354651118647,23,0,0
ADBE,PGR,-4.401901990461086,0.001766974182528222,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21326049281083811,-566.0214184419973,25,0,0
ADBE,PLD,-3.476500703888366,0.03453618364121793,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2146031839060708,-582.0248475420556,17,0,0
ADBE,PEG,-3.550850203080872,0.028146079141307567,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2130381944640675,-573.5004543437952,23,0,0
ADBE,SEE,-3.5008659467778687,0.03231870128420665,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21056046082479474,-618.2393305730319,31,0,0
ADBE,UPS,-4.024317799905139,0.006628227618130455,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20169249050191337,-956.2004642601156,31,0,0
ADBE,WST,-3.350272029326251,0.048181722578807325,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23730220356434376,1431.3134575042468,25,0,0
ADBE,ZTS,-3.931767400161999,0.008962323930914786,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2245611343488237,-583.9318022248679,19,0,0
BIIB,ADP,-3.7981831149891265,0.013631632537151227,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.12934442743367106,101.94296749812581,15,0,0
CI,ADP,-3.4697582008129046,0.03517208188411662,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17940585566285308,181.88998888108472,24,0,0
ECL,ADP,-4.516780508185794,0.0011491673670087348,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22037035454075204,268.31786745095184,26,0,0
FLT,ADP,-4.80756615386641,0.0003659717504437054,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.12456546049490543,862.3582608924329,40,0,1
GPN,ADP,-4.532400309770605,0.0010828173148606192,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20811838249872783,121.45204708144405,24,0,1
MCK,ADP,-3.4773587865673887,0.03445595776176496,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20175429944847798,13.933587014279691,32,0,0
FB,ADP,-3.3830720349636385,0.044265744349662746,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1702928528184529,33398.86710011182,19,0,0
MOH,ADP,-3.973221415657377,0.007838257428962795,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1854438784760638,221.5515976863557,29,0,0
DGX,ADP,-4.355400663553508,0.0020954952460583956,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23364267336524278,13343.083767870048,16,0,0
ROK,ADP,-3.8762409916287766,0.01069388377719313,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22710298642281299,-2236.8152921369797,26,0,0
ROP,ADP,-3.421624734119174,0.0400047673649238,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.264260363127041,-1273.3334087805808,24,0,0
V,ADP,-3.9088411679662993,0.009644252703158114,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22887457447462906,397.7684159790513,18,0,1
AON,AAP,-3.9815086931665062,0.007629386172594582,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2322041559154162,132.98724283237053,31,0,0
AAP,BBWI,-3.5644355830876084,0.027095011271530228,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16317162295607113,-966.0913132314106,33,0,1
AAP,WRB,-4.126845805210236,0.00469578970018609,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17746816903139725,-337.0612982799966,19,0,0
AAP,BRK.B,-3.5245189112864455,0.030282862719467674,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2274889169659118,579.4432307364198,12,0,0
BIIB,AAP,-3.4851931515544776,0.033730750255285706,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.09205638179471815,89.72847412982378,17,0,0
BWA,AAP,-3.809439131992773,0.01316812087795022,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18560506235435847,-366.7868257607649,27,0,1
BMY,AAP,-3.418384206739623,0.04034919395864044,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18986467259167117,-235.29418249404387,29,0,0
CPB,AAP,-3.464424515317119,0.03568209081144179,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16969807665558598,-240.1573412548615,15,0,0
CNC,AAP,-4.086443681497397,0.005385914578832385,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20382308096302004,-211.21951964528733,15,0,0
AAP,CINF,-5.146048286012683,8.793285173536817e-05,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1948970714722363,-380.1238492848001,27,0,0
CTRA,AAP,-3.573579816014257,0.026406654840606534,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1770476055920318,-284.34046123038377,19,0,0
DHI,AAP,-3.365991132473058,0.046270718367450135,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2000225100111058,-894.5363279500851,29,0,1
AAP,DRE,-4.324131025513215,0.0023472956673229756,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18723480257121083,-304.65057601016656,27,0,0
ECL,AAP,-3.5789315084763507,0.026010801697012805,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2118313473011825,152.9548183856278,17,0,0
AAP,EPAM,-3.4199137003818283,0.040186320447559466,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19252983534382176,-220.8862748379164,21,0,0
AAP,EXPD,-3.882791729041515,0.01047513171354432,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1649158276600539,-355.37433360220473,35,0,0
AAP,EXR,-3.6947637789344467,0.018611348052273522,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16214529282291626,6256.028607111426,29,0,0
FLT,AAP,-3.5517157987870434,0.02807808404224913,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16200336321159955,403.05816245055934,24,0,0
GPC,AAP,-3.6741740564934666,0.019773871202656182,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17973083664079328,-362.77050338639344,31,0,1
AAP,HIG,-3.3951207624104978,0.04289530129223477,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1699245128064414,-437.9707313240926,23,0,0
PEAK,AAP,-3.917723366225735,0.009374729334323479,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1857888306759965,-314.38329308805527,21,0,0
AAP,HSY,-4.207234163701963,0.003556808203611477,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18316007347771315,55.25823903267174,29,0,0
IBM,AAP,-3.4190323206931743,0.04028010996237688,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17407202410530104,-292.070941825286,25,0,0
AAP,IQV,-3.3655334210734598,0.046325462970555786,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20653596567382626,50.1870356525739,23,0,0
AAP,IRM,-3.7165749407565207,0.017445422234446367,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16405746238595426,-357.77771342168825,23,0,0
AAP,JBHT,-4.49737542336405,0.0012368883302379034,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1469581603187724,115.14541647142629,37,0,0
AAP,J,-3.4356849701625376,0.03853872524662906,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17769512681432165,-895.1287245323695,33,0,0
KR,AAP,-3.4483814672824114,0.03725388073490831,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1667916009744187,-293.819156652617,23,0,0
LEN,AAP,-3.971491876891961,0.00788249250349588,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19898758511508544,-987.9688714630853,41,0,1
MMC,AAP,-3.429682711712434,0.03915896377602767,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18703324490416412,-210.26447797945968,23,0,0
MA,AAP,-4.167727131611197,0.004080474173146832,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16753718269051934,-2119.116729189597,25,0,0
FB,AAP,-3.9869226914763525,0.007495654710705352,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1472068968953516,849.6446455589174,22,0,0
MSFT,AAP,-4.164619568463462,0.004124519814367621,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21034017004180158,288.25238681908473,34,0,0
MCO,AAP,-3.683331343999927,0.019249245271928485,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17471416085257535,1085.6420719053576,36,0,0
AAP,NDAQ,-3.98438698906152,0.007558023914465916,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19355306300216407,325.1896259266554,29,0,0
NFLX,AAP,-3.8723550810756993,0.010825565109243127,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16485294204953277,855.5729868084712,32,0,0
NDSN,AAP,-3.3762168100648373,0.045061576060484526,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16814265436680573,138.08412640353228,25,0,0
ODFL,AAP,-4.023254977847106,0.006651571356238965,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1837758524821949,1606.8259269118412,13,0,0
AAP,ORCL,-3.9864428829157195,0.00750742057396946,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1824860883344824,-320.18048004400646,25,0,0
AAP,PM,-3.7837545016809324,0.014246860664089422,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19371248005420524,-264.52183309681624,31,0,0
PPL,AAP,-3.5619918806831263,0.027281553237608627,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17849191113970167,-292.8649992743717,21,0,0
PLD,AAP,-3.761407010051562,0.01524817889999003,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21078065363589402,-245.06313918593878,15,0,0
AAP,PSA,-3.587765098237101,0.02536855849802761,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19606724203231285,318.3142897438182,22,0,0
O,AAP,-3.8111452845351574,0.013099095059382735,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17741992569457396,-282.54228782078076,17,0,0
SJM,AAP,-3.8855309797336353,0.010384849029828048,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16039596504779355,-268.2263296644341,27,0,0
TSCO,AAP,-3.9537478810061857,0.008349465077154294,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15275368914017043,22.03053435334986,25,0,1
VRSN,AAP,-3.5162584593679265,0.030981072750580953,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16221311494389645,71.44457730722287,21,0,0
V,AAP,-4.277491661778179,0.002775180861925073,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1727908038369687,165.50932815452512,29,0,0
AAP,WM,-3.3464386259430596,0.04865750892146642,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18529411803484888,-268.5829093673717,25,0,0
AAP,WELL,-3.34269175904625,0.04912629197467266,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18224656054020638,-357.4516369475127,29,0,0
WTW,AAP,-4.627824513864534,0.0007492114494440354,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23202974839767285,131.91669106581372,27,0,0
BIIB,AES,-3.594532597971764,0.024885808191580098,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.07658951862699541,418.2369993664419,23,0,0
BXP,AES,-3.3650167642512643,0.04638732215803101,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2598683550829462,1336.0475590251526,16,0,0
BMY,AES,-3.479109925500683,0.034292725048485254,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16249574913209663,545.9234817014296,19,0,0
CDNS,AES,-4.032294927483951,0.006455370479330356,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1800595249715321,-463.4767997367675,17,0,0
CTLT,AES,-4.361796633293935,0.0020471758679871796,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2067846842259729,-434.5685184602371,19,0,0
CNC,AES,-4.139785385697373,0.004492438660653804,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1673989815806741,306.5195798166399,15,0,0
AES,COO,-3.4808644343270245,0.03412983468370273,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14617772245158345,-594.5712472778047,13,0,0
DOW,AES,-3.8733710600490494,0.010790997901808527,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20247994271498712,-697.4187625371393,17,0,0
ECL,AES,-3.9213604170114107,0.009266326744463689,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18663877875415755,-1275.1863008897026,27,0,0
FLT,AES,-3.793956400620792,0.013809377022597859,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14892447147613974,-1001.4344569432936,17,0,0
GL,AES,-3.3587852347418288,0.04713882140345636,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1986363673425794,-1232.701220544304,17,0,0
HAS,AES,-4.173417113746451,0.004000939585182149,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15982987364466658,-6865.9764797809075,17,0,0
PEAK,AES,-3.5505542213958297,0.028169361689860412,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19825953637232882,142.35447653264066,15,0,0
HSIC,AES,-3.5435330734352255,0.028726512808511354,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.209266088957237,-4773.5290002541615,23,0,0
HOLX,AES,-3.497018375132009,0.032660619649336524,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19903900749439157,-1400.6098096462379,26,0,0
INCY,AES,-3.3786232743506113,0.0447808648184193,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1803632051467904,315.4712414625371,17,0,0
JNJ,AES,-3.7033586206645355,0.0181440165008301,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17412575974317232,3959.673666683879,30,0,0
LW,AES,-4.546604515088217,0.0010256067921457868,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14731106928015866,-4922.348002018847,25,0,0
LKQ,AES,-3.3880871766804326,0.04369095573505321,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21872242116001625,-799.856890444287,27,0,0
AES,MDT,-3.5399934652626577,0.029010946610871575,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14397305172997038,-906.7377744443221,21,0,0
FB,AES,-3.673546211482413,0.019810292895498377,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17516454629327669,-556.8192808076136,19,0,0
MOH,AES,-4.176547595930479,0.0039577890948261935,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16293913150870476,-484.4113131648657,15,0,0
NFLX,AES,-4.408202168370636,0.0017263399436624803,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15384682410842282,-5442.093661772864,38,0,0
NWL,AES,-3.3609470807741872,0.04687697850945321,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20461287530091743,15.679471205825743,21,0,0
NDSN,AES,-3.3690685761980603,0.045904029730829694,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2201523902736661,-861.4956526723503,33,0,0
DGX,AES,-3.778648240497553,0.0144703922665599,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22979218850512173,-1805.8038054176948,31,0,0
ROK,AES,-4.510079784998735,0.0011787792060020594,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18732828740681765,-534.3957581696852,13,0,0
ROP,AES,-3.3705665640477362,0.045726412047614504,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2427805569711728,-809.7288346674833,23,0,0
NOW,AES,-3.559945984519729,0.02743857418855974,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22301493280979542,-470.21862843591214,13,0,0
SYF,AES,-3.505852740827611,0.031880070904812936,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22884161923507895,-2310.85485679513,19,0,0
TJX,AES,-3.370156510624307,0.04577497572188133,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18966923246197565,-1792.2020094507814,25,0,0
TWTR,AES,-3.7495576262981003,0.015803860197347915,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.25913798431898705,-465.30799351889533,17,0,0
UNP,AES,-3.4680227483553154,0.0353373466439643,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1960024988133266,-600.1626139670575,17,0,0
VTR,AES,-4.159805738203577,0.0041936085667731195,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23654732483068078,-1317.0794044371144,19,0,0
VRSN,AES,-3.930259665259108,0.009005805605690437,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17507558687227123,1194.225764589231,19,0,0
V,AES,-3.864906641659691,0.011082016947579452,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19591379737733275,-808.6251157406745,35,0,0
ZBH,AES,-4.5867459796686125,0.0008788479424542252,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17523587966436419,-480.4494707594917,15,0,0
AIG,AFL,-3.443967862067774,0.03769637685473491,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.24613372294624822,64.25869423093167,14,0,1
AKAM,AFL,-3.763649739971819,0.015144963943607148,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21237855385907964,470.37943263527666,19,0,0
TECH,AFL,-3.677063265642323,0.01960701732618667,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18599344029932963,-241.7234243218879,13,0,0
CCL,AFL,-3.8377736625159593,0.012062579706169786,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19097112399468996,4043.301845408287,36,0,0
CFG,AFL,-3.4266559913894947,0.0394748881509402,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20259577015365124,126.9844305047579,19,0,1
CTVA,AFL,-3.4955000310893114,0.032796390914674546,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15125810208144827,73.46500218968733,13,0,0
XRAY,AFL,-4.696805813026341,0.0005710765438364169,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18766233455616269,314.5372935919822,29,0,0
ECL,AFL,-4.49834799147326,0.0012323470365477635,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17031953124255536,-1266.290046855424,33,0,0
FISV,AFL,-4.328898703974272,0.0023071772070399153,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15502853264720115,-1608.5832830141808,29,0,0
FLT,AFL,-4.680962942175091,0.000608054049329933,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.13625203711384276,-976.6568926188697,19,0,0
GPN,AFL,-4.943842593521766,0.00020855127619858193,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18496441737962702,-637.501242767508,13,0,0
AFL,HPQ,-3.3681325484906277,0.04601530521840334,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20332205100368397,720.5804142990645,25,0,0
IPG,AFL,-4.751719108246934,0.0004586527790015784,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.21570823610171416,-6028.6256704895595,16,0,0
JNJ,AFL,-3.592099227031111,0.025058470230116228,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19675970336360735,2314.6755939860955,34,0,0
LW,AFL,-3.651980432876998,0.021097320305963427,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.14955728854727085,1527.162583652014,24,0,0
LVS,AFL,-4.349580155627783,0.0021403829820406325,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.23674594234622345,132.0857208783057,22,0,0
LKQ,AFL,-3.5592756705733826,0.027490188464518072,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22694628847908452,84.38614544538814,28,0,0
FB,AFL,-3.576302718105041,0.026204605654809726,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17353010095048793,-555.3022100236042,15,0,0
MGM,AFL,-3.523588156113892,0.030360857890462317,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.20389029327911118,182.57771464507357,13,0,0
AFL,MAA,-3.3504801027615243,0.048156007590396004,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17113311814177243,-565.9005410597638,13,0,0
NFLX,AFL,-3.6666437040614155,0.020214580703308966,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15730116200592797,-8575.187906460478,38,0,0
NDSN,AFL,-3.4181139273545686,0.04037803294944474,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22066677169887033,-847.4183617890959,33,0,0
NTRS,AFL,-4.388449804851278,0.0018567266271128167,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16413574453999577,-789.1949763773757,21,0,1
NCLH,AFL,-4.484802444969904,0.001297019959334628,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.16948673261151762,526.4714080269003,26,0,0
PFG,AFL,-4.264811557589147,0.0029033574118548003,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19781278435396693,172.24883670075494,19,0,1
PRU,AFL,-3.4802855298448963,0.03418350824133083,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15714838914572435,-273.77878698231353,19,0,1
DGX,AFL,-3.993125225947123,0.007345045595644123,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2344300167752027,-2770.4102815924357,34,0,0
RTX,AFL,-3.899106988137967,0.00994757449137942,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1763604179129188,645.199234155097,28,0,0
RHI,AFL,-3.753173698436572,0.01563242391731822,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2162635081236249,-172.0222784260074,19,0,0
ROP,AFL,-3.449292330600297,0.0371631060552733,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.24377869443267441,-799.384755343453,29,0,0
SWKS,AFL,-3.3797038482314754,0.04465529019033916,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.2003491271055985,-352.34036914340703,19,0,0
SJM,AFL,-3.4547428240486404,0.036623802117722266,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.15598056642780378,951.5943874759769,14,0,0
STT,AFL,-3.564315196298102,0.027104175405906983,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18302719866315265,1824.697012921911,32,0,1
USB,AFL,-3.5971022673972595,0.024704588765443996,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.24334757736947246,19.562292208211826,19,0,1
VRSN,AFL,-3.6844668322116156,0.019185046230588036,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17544408894401495,937.7653045297942,13,0,0
V,AFL,-4.07065909001879,0.005679711616083591,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.18574833116113174,-773.5318897523781,37,0,0
AME,A,-3.6719275928165627,0.019904459684671347,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17639460564479278,7.677449325382855,35,0,0
CDNS,A,-3.9235080336552453,0.009202845530167503,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.17361258903292878,25.66614966596427,22,0,0
CTLT,A,-3.6099062444802654,0.023818481839246324,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1956051346751987,109.90388189686915,30,0,1
CMG,A,-3.3550682001079903,0.04759185499796143,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1671594147400945,-495.0549660474826,13,0,0
A,CINF,-3.7715446195073494,0.014786506871639387,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.22352656700892054,358.6862896848966,27,0,0
STZ,A,-3.584980378661687,0.025569531363960174,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1652330300057074,-1808.0484458781061,23,0,0
A,CSX,-3.391206150344269,0.04333662860223523,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.1853265951109597,-686.5921764347569,21,0,0
DOW,A,-3.751399973182111,0.015716309845189763,-3.940251928010124,-3.3603871872705398,-3.061256130387914,0.19219813395062404,-379.55512163668294,15,0,0
